"mad_accel(m/s2)","mad_timestamp(s)","low","init_gap","cont_gap","percentage_matched_snapshots","frechet_euclidean","frechet_manhattan","frechet_lca_euclidean","frechet_lca_manhattan","mean_length_gaps_mean","mean_length_gaps_std","number_of_gaps","number_of_groups_of_gaps","p2p_mean_euclidean_mean","p2p_mean_euclidean_std","p2p_mean_euclidean_max","p2p_mean_manhattan_mean","p2p_mean_manhattan_std","p2p_mean_manhattan_max","p2p_mean_lca_euclidean_mean","p2p_mean_lca_euclidean_std","p2p_mean_lca_euclidean_max","p2p_mean_lca_manhattan_mean","p2p_mean_lca_manhattan_std","p2p_mean_lca_manhattan_max","percentage_gaps","percentage_gaps_lca","percentage_matched_snapshots_lca","percentage_mismatched_snapshots","percentage_mismatched_snapshots_lca"
"0.22","0.22","200","-2.5","-0.3","91.65468","0.1344","0.1344","0.1344","0.1344","16","13.25573","112","7","0.02599","0.02733","0.20601","0.02599","0.02733","0.20601","0.04568","0.04375","0.20601","0.04568","0.04375","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-2.5","-0.2","91.65468","0.1344","0.1344","0.1344","0.1344","16","13.25573","112","7","0.02599","0.02733","0.20601","0.02599","0.02733","0.20601","0.04568","0.04375","0.20601","0.04568","0.04375","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-2.5","-0.1","91.65468","0.1344","0.1344","0.1344","0.1344","16","13.25573","112","7","0.02599","0.02733","0.20601","0.02599","0.02733","0.20601","0.04568","0.04375","0.20601","0.04568","0.04375","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-2.5","0","91.65468","0.1344","0.1344","0.1344","0.1344","16","13.25573","112","7","0.02599","0.02733","0.20601","0.02599","0.02733","0.20601","0.04568","0.04375","0.20601","0.04568","0.04375","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-2","-0.4","91.65468","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02527","0.02645","0.20601","0.02527","0.02645","0.20601","0.0411","0.04192","0.20601","0.0411","0.04192","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-2","-0.3","91.65468","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02527","0.02645","0.20601","0.02527","0.02645","0.20601","0.0411","0.04192","0.20601","0.0411","0.04192","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-2","-0.2","91.65468","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02527","0.02645","0.20601","0.02527","0.02645","0.20601","0.0411","0.04192","0.20601","0.0411","0.04192","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-2","-0.1","91.65468","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02527","0.02645","0.20601","0.02527","0.02645","0.20601","0.0411","0.04192","0.20601","0.0411","0.04192","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-2","0","91.65468","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02527","0.02645","0.20601","0.02527","0.02645","0.20601","0.0411","0.04192","0.20601","0.0411","0.04192","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-1.5","-0.4","91.65468","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02527","0.02645","0.20601","0.02527","0.02645","0.20601","0.0411","0.04192","0.20601","0.0411","0.04192","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-1.5","-0.3","91.65468","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02527","0.02645","0.20601","0.02527","0.02645","0.20601","0.0411","0.04192","0.20601","0.0411","0.04192","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-1.5","-0.2","91.65468","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02527","0.02645","0.20601","0.02527","0.02645","0.20601","0.0411","0.04192","0.20601","0.0411","0.04192","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-1.5","-0.1","91.65468","0.1344","0.1344","0.1344","0.1344","16","13.09307","112","7","0.02527","0.02645","0.20601","0.02527","0.02645","0.20601","0.0411","0.04192","0.20601","0.0411","0.04192","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-1.5","0","91.65468","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02522","0.02645","0.20601","0.02522","0.02645","0.20601","0.0411","0.04192","0.20601","0.0411","0.04192","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-1","-0.5","91.65468","0.1344","0.1344","0.1344","0.1344","8","11.14194","112","14","0.02509","0.02652","0.20601","0.02509","0.02652","0.20601","0.0411","0.04192","0.20601","0.0411","0.04192","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-1","-0.4","91.65468","0.1344","0.1344","0.1344","0.1344","8","11.14194","112","14","0.02509","0.02652","0.20601","0.02509","0.02652","0.20601","0.0411","0.04192","0.20601","0.0411","0.04192","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-1","-0.3","91.65468","0.1344","0.1344","0.1344","0.1344","8","11.14194","112","14","0.02509","0.02652","0.20601","0.02509","0.02652","0.20601","0.0411","0.04192","0.20601","0.0411","0.04192","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-1","-0.2","91.65468","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02522","0.02645","0.20601","0.02522","0.02645","0.20601","0.0411","0.04192","0.20601","0.0411","0.04192","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-1","-0.1","91.65468","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02522","0.02645","0.20601","0.02522","0.02645","0.20601","0.0411","0.04192","0.20601","0.0411","0.04192","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-1","0","91.65468","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02522","0.02645","0.20601","0.02522","0.02645","0.20601","0.0411","0.04192","0.20601","0.0411","0.04192","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-0.5","-0.5","91.65468","0.1344","0.1344","0.1344","0.1344","8","11.14194","112","14","0.02472","0.02604","0.20601","0.02472","0.02604","0.20601","0.03947","0.04155","0.20601","0.03947","0.04155","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-0.5","-0.4","91.65468","0.1344","0.1344","0.1344","0.1344","8","11.14194","112","14","0.02472","0.02604","0.20601","0.02472","0.02604","0.20601","0.03947","0.04155","0.20601","0.03947","0.04155","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-0.5","-0.3","91.65468","0.1344","0.1344","0.1344","0.1344","8","11.14194","112","14","0.02472","0.02604","0.20601","0.02472","0.02604","0.20601","0.03947","0.04155","0.20601","0.03947","0.04155","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-0.5","-0.2","91.65468","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02485","0.02597","0.20601","0.02485","0.02597","0.20601","0.03947","0.04155","0.20601","0.03947","0.04155","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-0.5","-0.1","91.65468","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.02485","0.02597","0.20601","0.02485","0.02597","0.20601","0.03947","0.04155","0.20601","0.03947","0.04155","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.22","0.22","200","-0.5","0","91.65468","0.1344","0.1344","0.1344","0.1344","14","13.1244","112","8","0.0249","0.02606","0.20601","0.0249","0.02606","0.20601","0.03988","0.04183","0.20601","0.03988","0.04183","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.1","0.1","200","0","-2","77.1223","0.09614","0.09614","0","0","0","0","0","0","0.02313","0.02287","0.09614","0.02313","0.02287","0.09614","0","0","0","0","0","0","0.14388","0","0","22.73381","100"
"0.14","0.14","200","0","-2","78.56115","0.11968","0.11968","0.1344","0.1344","0","0","0","0","0.02492","0.02623","0.1344","0.02492","0.02623","0.1344","0.12034","0.01025","0.1344","0.12034","0.01025","0.1344","0.14388","0","10.46512","21.29496","89.53488"
"0.18","0.18","200","0","-2","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.22","0.22","200","0","-2","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.1","0.1","200","0","-1.9","77.1223","0.09614","0.09614","0","0","0","0","0","0","0.02313","0.02287","0.09614","0.02313","0.02287","0.09614","0","0","0","0","0","0","0.14388","0","0","22.73381","100"
"0.14","0.14","200","0","-1.9","78.56115","0.11968","0.11968","0.1344","0.1344","0","0","0","0","0.02492","0.02623","0.1344","0.02492","0.02623","0.1344","0.12034","0.01025","0.1344","0.12034","0.01025","0.1344","0.14388","0","10.46512","21.29496","89.53488"
"0.18","0.18","200","0","-1.9","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.22","0.22","200","0","-1.9","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.1","0.1","200","0","-1.8","77.1223","0.09614","0.09614","0","0","0","0","0","0","0.02313","0.02287","0.09614","0.02313","0.02287","0.09614","0","0","0","0","0","0","0.14388","0","0","22.73381","100"
"0.14","0.14","200","0","-1.8","78.56115","0.11968","0.11968","0.1344","0.1344","0","0","0","0","0.02492","0.02623","0.1344","0.02492","0.02623","0.1344","0.12034","0.01025","0.1344","0.12034","0.01025","0.1344","0.14388","0","10.46512","21.29496","89.53488"
"0.18","0.18","200","0","-1.8","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.22","0.22","200","0","-1.8","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.1","0.1","200","0","-1.7","77.1223","0.09614","0.09614","0","0","0","0","0","0","0.02313","0.02287","0.09614","0.02313","0.02287","0.09614","0","0","0","0","0","0","0.14388","0","0","22.73381","100"
"0.14","0.14","200","0","-1.7","78.56115","0.11968","0.11968","0.1344","0.1344","0","0","0","0","0.02492","0.02623","0.1344","0.02492","0.02623","0.1344","0.12034","0.01025","0.1344","0.12034","0.01025","0.1344","0.14388","0","10.46512","21.29496","89.53488"
"0.18","0.18","200","0","-1.7","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.22","0.22","200","0","-1.7","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.1","0.1","200","0","-1.6","77.1223","0.09614","0.09614","0","0","0","0","0","0","0.02313","0.02287","0.09614","0.02313","0.02287","0.09614","0","0","0","0","0","0","0.14388","0","0","22.73381","100"
"0.14","0.14","200","0","-1.6","78.56115","0.11968","0.11968","0.1344","0.1344","0","0","0","0","0.02492","0.02623","0.1344","0.02492","0.02623","0.1344","0.12034","0.01025","0.1344","0.12034","0.01025","0.1344","0.14388","0","10.46512","21.29496","89.53488"
"0.18","0.18","200","0","-1.6","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.22","0.22","200","0","-1.6","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.1","0.1","200","0","-1.5","77.1223","0.09614","0.09614","0","0","0","0","0","0","0.02313","0.02287","0.09614","0.02313","0.02287","0.09614","0","0","0","0","0","0","0.14388","0","0","22.73381","100"
"0.14","0.14","200","0","-1.5","78.56115","0.11968","0.11968","0.1344","0.1344","0","0","0","0","0.02492","0.02623","0.1344","0.02492","0.02623","0.1344","0.12034","0.01025","0.1344","0.12034","0.01025","0.1344","0.14388","0","10.46512","21.29496","89.53488"
"0.18","0.18","200","0","-1.5","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.22","0.22","200","0","-1.5","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.1","0.1","200","0","-1.4","77.1223","0.09614","0.09614","0","0","0","0","0","0","0.02313","0.02287","0.09614","0.02313","0.02287","0.09614","0","0","0","0","0","0","0.14388","0","0","22.73381","100"
"0.14","0.14","200","0","-1.4","78.56115","0.11968","0.11968","0.1344","0.1344","0","0","0","0","0.02492","0.02623","0.1344","0.02492","0.02623","0.1344","0.12034","0.01025","0.1344","0.12034","0.01025","0.1344","0.14388","0","10.46512","21.29496","89.53488"
"0.18","0.18","200","0","-1.4","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.22","0.22","200","0","-1.4","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.1","0.1","200","0","-1.3","77.1223","0.09614","0.09614","0","0","0","0","0","0","0.02313","0.02287","0.09614","0.02313","0.02287","0.09614","0","0","0","0","0","0","0.14388","0","0","22.73381","100"
"0.14","0.14","200","0","-1.3","78.56115","0.11968","0.11968","0.1344","0.1344","0","0","0","0","0.02492","0.02623","0.1344","0.02492","0.02623","0.1344","0.12034","0.01025","0.1344","0.12034","0.01025","0.1344","0.14388","0","10.46512","21.29496","89.53488"
"0.18","0.18","200","0","-1.3","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.22","0.22","200","0","-1.3","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.1","0.1","200","0","-1.2","77.1223","0.09614","0.09614","0","0","0","0","0","0","0.02313","0.02287","0.09614","0.02313","0.02287","0.09614","0","0","0","0","0","0","0.14388","0","0","22.73381","100"
"0.14","0.14","200","0","-1.2","78.56115","0.11968","0.11968","0.1344","0.1344","0","0","0","0","0.02492","0.02623","0.1344","0.02492","0.02623","0.1344","0.12034","0.01025","0.1344","0.12034","0.01025","0.1344","0.14388","0","10.46512","21.29496","89.53488"
"0.18","0.18","200","0","-1.2","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.22","0.22","200","0","-1.2","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.1","0.1","200","0","-1.1","77.1223","0.09614","0.09614","0","0","0","0","0","0","0.02313","0.02287","0.09614","0.02313","0.02287","0.09614","0","0","0","0","0","0","0.14388","0","0","22.73381","100"
"0.14","0.14","200","0","-1.1","78.56115","0.11968","0.11968","0.1344","0.1344","0","0","0","0","0.02492","0.02623","0.1344","0.02492","0.02623","0.1344","0.12034","0.01025","0.1344","0.12034","0.01025","0.1344","0.14388","0","10.46512","21.29496","89.53488"
"0.18","0.18","200","0","-1.1","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.22","0.22","200","0","-1.1","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.1","0.1","200","0","-1","77.1223","0.09614","0.09614","0","0","0","0","0","0","0.02313","0.02287","0.09614","0.02313","0.02287","0.09614","0","0","0","0","0","0","0.14388","0","0","22.73381","100"
"0.14","0.14","200","0","-1","78.56115","0.11968","0.11968","0.1344","0.1344","0","0","0","0","0.02492","0.02623","0.1344","0.02492","0.02623","0.1344","0.12034","0.01025","0.1344","0.12034","0.01025","0.1344","0.14388","0","10.46512","21.29496","89.53488"
"0.18","0.18","200","0","-1","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.22","0.22","200","0","-1","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.1","0.1","200","0","-0.9","77.1223","0.09614","0.09614","0","0","0","0","0","0","0.02313","0.02287","0.09614","0.02313","0.02287","0.09614","0","0","0","0","0","0","0.14388","0","0","22.73381","100"
"0.14","0.14","200","0","-0.9","78.56115","0.11968","0.11968","0.1344","0.1344","0","0","0","0","0.02492","0.02623","0.1344","0.02492","0.02623","0.1344","0.12034","0.01025","0.1344","0.12034","0.01025","0.1344","0.14388","0","10.46512","21.29496","89.53488"
"0.18","0.18","200","0","-0.9","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.22","0.22","200","0","-0.9","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.1","0.1","200","0","-0.8","77.1223","0.09614","0.09614","0","0","0","0","0","0","0.02313","0.02287","0.09614","0.02313","0.02287","0.09614","0","0","0","0","0","0","0.14388","0","0","22.73381","100"
"0.14","0.14","200","0","-0.8","78.56115","0.11968","0.11968","0.1344","0.1344","0","0","0","0","0.02492","0.02623","0.1344","0.02492","0.02623","0.1344","0.12034","0.01025","0.1344","0.12034","0.01025","0.1344","0.14388","0","10.46512","21.29496","89.53488"
"0.18","0.18","200","0","-0.8","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.22","0.22","200","0","-0.8","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.1","0.1","200","0","-0.7","77.1223","0.09614","0.09614","0","0","0","0","0","0","0.02313","0.02287","0.09614","0.02313","0.02287","0.09614","0","0","0","0","0","0","0.14388","0","0","22.73381","100"
"0.14","0.14","200","0","-0.7","78.56115","0.11968","0.11968","0.1344","0.1344","0","0","0","0","0.02492","0.02623","0.1344","0.02492","0.02623","0.1344","0.12034","0.01025","0.1344","0.12034","0.01025","0.1344","0.14388","0","10.46512","21.29496","89.53488"
"0.18","0.18","200","0","-0.7","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.22","0.22","200","0","-0.7","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.1","0.1","200","0","-0.6","77.1223","0.09614","0.09614","0","0","0","0","0","0","0.02313","0.02287","0.09614","0.02313","0.02287","0.09614","0","0","0","0","0","0","0.14388","0","0","22.73381","100"
"0.14","0.14","200","0","-0.6","78.56115","0.11968","0.11968","0.1344","0.1344","0","0","0","0","0.02492","0.02623","0.1344","0.02492","0.02623","0.1344","0.12034","0.01025","0.1344","0.12034","0.01025","0.1344","0.14388","0","10.46512","21.29496","89.53488"
"0.18","0.18","200","0","-0.6","79.56835","0.11968","0.11968","0.16285","0.16285","0","0","0","0","0.02659","0.02997","0.1751","0.02659","0.02997","0.1751","0.12851","0.01718","0.16285","0.12851","0.01718","0.16285","0.14388","0","13.95349","20.28777","86.04651"
"0.22","0.22","200","0","-0.6","80.43165","0.14671","0.14671","0.21092","0.21092","0","0","0","0","0.02843","0.03464","0.21092","0.02843","0.03464","0.21092","0.14871","0.03472","0.21092","0.14871","0.03472","0.21092","0.14388","0","19.76744","19.42446","80.23256"
"0.1","0.1","200","0","-0.5","77.1223","0.09614","0.09614","0","0","0","0","0","0","0.02313","0.02287","0.09614","0.02313","0.02287","0.09614","0","0","0","0","0","0","0.14388","0","0","22.73381","100"
"0.14","0.14","200","0","-0.5","91.22302","0.1344","0.1344","0.1344","0.1344","4.75","8.54035","114","24","0.02354","0.02373","0.13463","0.02354","0.02373","0.13463","0.03163","0.03137","0.13463","0.03163","0.03137","0.13463","8.34532","4.65116","91.86047","0.43165","3.48837"
"0.18","0.18","200","0","-0.5","91.51079","0.1344","0.1344","0.1344","0.1344","4.86957","8.97971","112","23","0.02429","0.02515","0.17756","0.02429","0.02515","0.17756","0.03725","0.03737","0.17756","0.03725","0.03737","0.17756","8.20144","3.48837","94.18605","0.28777","2.32558"
"0.22","0.22","200","0","-0.5","91.65468","0.1344","0.1344","0.1344","0.1344","4.86957","8.97971","112","23","0.02457","0.02614","0.20601","0.02457","0.02614","0.20601","0.03931","0.0415","0.20601","0.03931","0.0415","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.1","0.1","200","0","-0.4","90.35971","0.09614","0.09614","0.09301","0.09301","4.46154","8.26592","116","26","0.02246","0.02184","0.09614","0.02246","0.02184","0.09614","0.02313","0.01866","0.09301","0.02313","0.01866","0.09301","8.48921","5.81395","84.88372","1.15108","9.30233"
"0.14","0.14","200","0","-0.4","91.22302","0.1344","0.1344","0.1344","0.1344","4.75","8.54035","114","24","0.02354","0.02373","0.13463","0.02354","0.02373","0.13463","0.03163","0.03137","0.13463","0.03163","0.03137","0.13463","8.34532","4.65116","91.86047","0.43165","3.48837"
"0.18","0.18","200","0","-0.4","91.36691","0.1344","0.1344","0.1344","0.1344","4.75","8.55984","114","24","0.02389","0.02461","0.17756","0.02389","0.02461","0.17756","0.0341","0.03539","0.17756","0.0341","0.03539","0.17756","8.34532","3.48837","94.18605","0.28777","2.32558"
"0.22","0.22","200","0","-0.4","91.65468","0.1344","0.1344","0.1344","0.1344","4.86957","8.97971","112","23","0.02457","0.02614","0.20601","0.02457","0.02614","0.20601","0.03931","0.0415","0.20601","0.03931","0.0415","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.1","0.1","200","0","-0.3","90.35971","0.09614","0.09614","0.09301","0.09301","4.46154","8.26592","116","26","0.02246","0.02184","0.09614","0.02246","0.02184","0.09614","0.02313","0.01866","0.09301","0.02313","0.01866","0.09301","8.48921","5.81395","84.88372","1.15108","9.30233"
"0.14","0.14","200","0","-0.3","91.22302","0.1344","0.1344","0.1344","0.1344","4.75","8.54035","114","24","0.02354","0.02373","0.13463","0.02354","0.02373","0.13463","0.03163","0.03137","0.13463","0.03163","0.03137","0.13463","8.34532","4.65116","91.86047","0.43165","3.48837"
"0.18","0.18","200","0","-0.3","91.36691","0.1344","0.1344","0.1344","0.1344","4.75","8.55984","114","24","0.02389","0.02461","0.17756","0.02389","0.02461","0.17756","0.0341","0.03539","0.17756","0.0341","0.03539","0.17756","8.34532","3.48837","94.18605","0.28777","2.32558"
"0.22","0.22","200","0","-0.3","91.65468","0.1344","0.1344","0.1344","0.1344","4.86957","8.97971","112","23","0.02457","0.02614","0.20601","0.02457","0.02614","0.20601","0.03931","0.0415","0.20601","0.03931","0.0415","0.20601","8.20144","3.48837","95.34884","0.14388","1.16279"
"0.1","0.1","200","0","-0.2","90.35971","0.09614","0.09614","0.09301","0.09301","4.46154","8.26592","116","26","0.02246","0.02184","0.09614","0.02246","0.02184","0.09614","0.02313","0.01866","0.09301","0.02313","0.01866","0.09301","8.48921","5.81395","84.88372","1.15108","9.30233"
"0.14","0.14","200","0","-0.2","91.07914","0.1344","0.1344","0.1344","0.1344","4.46154","8.26592","116","26","0.02325","0.02341","0.13463","0.02325","0.02341","0.13463","0.02933","0.02999","0.13463","0.02933","0.02999","0.13463","8.48921","5.81395","90.69767","0.43165","3.48837"
"0.18","0.18","200","0","-0.2","91.36691","0.1344","0.1344","0.1344","0.1344","4.75","8.55984","114","24","0.02389","0.02461","0.17756","0.02389","0.02461","0.17756","0.0341","0.03539","0.17756","0.0341","0.03539","0.17756","8.34532","3.48837","94.18605","0.28777","2.32558"
"0.22","0.22","200","0","-0.2","91.51079","0.1344","0.1344","0.1344","0.1344","4.75","8.55984","114","24","0.02418","0.02563","0.20601","0.02418","0.02563","0.20601","0.0362","0.03992","0.20601","0.0362","0.03992","0.20601","8.34532","3.48837","95.34884","0.14388","1.16279"
