dt-timestamp(s),dt-s1,dt-s2,dt-s3,dt-s4,dt-s5,dt-s6,pt-timestamp(s),pt-s1,pt-s2,pt-s3,pt-s4,pt-s5,pt-s6,operation
2110.0,90.0,90.0,180.0,172.0,90.0,10.0,2380,90.0,90.0,180.0,172.0,90,10.0,Match
2120.0,90.0,90.0,180.0,172.0,90.0,10.0,2390,90.0,90.0,180.0,172.0,90,10.0,Match
2130.0,90.0,90.0,180.0,172.0,90.0,10.0,2400,90.0,90.0,180.0,172.0,90,10.0,Match
2140.0,90.0,90.0,180.0,172.0,90.0,10.0,2410,90.0,90.0,180.0,172.0,90,10.0,Match
2150.0,90.0,90.0,180.0,172.0,90.0,10.0,2420,90.0,90.0,180.0,172.0,90,10.0,Match
2160.0,90.0,90.0,180.0,172.0,90.0,10.0,2430,90.0,90.0,180.0,172.0,90,10.0,Match
2170.0,90.0,90.0,180.0,172.0,90.0,10.0,2440,90.0,90.0,180.0,172.0,90,10.0,Match
2180.0,90.0,90.0,180.0,172.0,90.0,10.0,2450,90.0,90.0,180.0,172.0,90,10.0,Match
2190.0,90.0,90.0,180.0,172.0,90.0,10.0,2460,90.0,90.0,180.0,172.0,90,10.0,Match
2200.0,90.0,90.0,180.0,172.0,90.0,10.0,2470,90.0,90.0,180.0,172.0,90,10.0,Match
2210.0,90.0,90.0,180.0,172.0,90.0,10.0,2480,90.0,90.0,180.0,172.0,90,10.0,Match
2220.0,90.0,90.0,180.0,172.0,90.0,10.0,2490,90.0,90.0,180.0,172.0,90,10.0,Match
2230.0,90.0,90.0,180.0,172.0,90.0,10.0,2500,90.0,90.0,180.0,172.0,90,10.0,Match
2240.0,90.0,90.0,180.0,172.0,90.0,10.0,2510,90.0,90.0,180.0,172.0,90,10.0,Match
2250.0,90.0,90.0,180.0,172.0,90.0,10.0,2520,90.0,90.0,180.0,172.0,90,10.0,Match
2260.0,90.0,90.0,180.0,172.0,90.0,10.0,2530,90.0,90.0,180.0,172.0,90,10.0,Match
2270.0,90.0,90.0,180.0,172.0,90.0,10.0,2540,90.0,90.0,180.0,172.0,90,10.0,Match
2280.0,90.0,90.0,180.0,172.0,90.0,10.0,2550,90.0,90.0,180.0,172.0,90,10.0,Match
2290.0,90.0,90.0,180.0,172.0,90.0,10.0,2560,90.0,90.0,180.0,172.0,90,10.0,Match
2300.0,90.0,90.0,180.0,172.0,90.0,10.0,2570,90.0,90.0,180.0,172.0,90,10.0,Match
2310.0,90.0,90.0,180.0,172.0,90.0,10.0,2580,90.0,90.0,180.0,172.0,90,10.0,Match
2320.0,90.0,90.0,180.0,172.0,90.0,10.0,2590,90.0,90.0,180.0,172.0,90,10.0,Match
2330.0,90.0,90.0,180.0,172.0,90.0,10.0,2600,90.0,90.0,180.0,172.0,90,10.0,Match
2340.0,90.0,90.0,180.0,172.0,90.0,10.0,2610,90.0,90.0,180.0,172.0,90,10.0,Match
2350.0,90.0,90.0,180.0,172.0,90.0,10.0,2620,90.0,90.0,180.0,172.0,90,10.0,Match
2360.0,90.0,90.0,180.0,172.0,90.0,10.0,2630,90.0,90.0,180.0,172.0,90,10.0,Match
2370.0,90.0,90.0,180.0,172.0,90.0,10.0,2640,90.0,90.0,180.0,172.0,90,10.0,Match
2380.0,90.0,90.0,180.0,172.0,90.0,10.0,2650,90.0,90.0,180.0,172.0,90,10.0,Match
2390.0,90.0,90.0,180.0,172.0,90.0,10.0,2660,90.0,90.0,180.0,172.0,90,10.0,Match
2400.0,90.0,90.0,180.0,172.0,90.0,10.0,2670,90.0,90.0,180.0,172.0,90,10.0,Match
2410.0,90.0,90.0,180.0,172.0,90.0,10.0,2680,90.0,90.0,180.0,172.0,90,10.0,Match
2420.0,90.0,90.0,180.0,172.0,90.0,10.0,2690,90.0,90.0,180.0,172.0,90,10.0,Match
2430.0,90.0,90.0,180.0,172.0,90.0,10.0,2700,90.0,90.0,180.0,172.0,90,10.0,Match
2440.0,90.0,90.0,180.0,172.0,90.0,10.0,2710,90.0,90.0,180.0,172.0,90,10.0,Match
2450.0,90.0,90.0,180.0,172.0,90.0,10.0,2720,90.0,90.0,180.0,172.0,90,10.0,Match
2460.0,90.0,90.0,180.0,172.0,90.0,10.0,2730,90.0,90.0,180.0,172.0,90,10.0,Match
2470.0,90.0,90.0,180.0,172.0,90.0,10.0,2740,90.0,90.0,180.0,172.0,90,10.0,Match
2480.0,90.0,90.0,180.0,172.0,90.0,10.0,2750,90.0,90.0,180.0,172.0,90,10.0,Match
2490.0,90.0,90.0,180.0,172.0,90.0,10.0,2760,90.0,90.0,180.0,172.0,90,10.0,Match
2500.0,90.0,90.0,180.0,172.0,90.0,10.0,2770,90.0,90.0,180.0,172.0,90,10.0,Match
2510.0,90.0,90.0,180.0,172.0,90.0,10.0,2780,90.0,90.0,180.0,172.0,90,10.0,Match
2520.0,90.0,90.0,180.0,172.0,90.0,10.0,2790,90.0,90.0,180.0,172.0,90,10.0,Match
2530.0,90.0,90.0,180.0,172.0,90.0,10.0,2800,90.0,90.0,180.0,172.0,90,10.0,Match
2540.0,90.0,90.0,180.0,172.0,90.0,10.0,2810,90.0,90.0,180.0,172.0,90,10.0,Match
2550.0,90.0,90.0,180.0,172.0,90.0,10.0,2820,90.0,90.0,180.0,172.0,90,10.0,Match
2560.0,90.0,90.0,180.0,172.0,90.0,10.0,2830,90.0,90.0,180.0,172.0,90,10.0,Match
2570.0,90.0,90.0,180.0,172.0,90.0,10.0,2840,90.0,90.0,180.0,172.0,90,10.0,Match
2580.0,90.0,90.0,180.0,172.0,90.0,10.0,2850,90.0,90.0,180.0,172.0,90,10.0,Match
2590.0,90.0,90.0,180.0,172.0,90.0,10.0,2860,90.0,90.0,180.0,172.0,90,10.0,Match
2600.0,90.0,90.0,180.0,172.0,90.0,10.0,2870,90.0,90.0,180.0,172.0,90,10.0,Match
2610.0,90.0,90.0,180.0,172.0,90.0,10.0,2880,90.0,90.0,180.0,172.0,90,10.0,Match
2620.0,90.0,90.0,180.0,172.0,90.0,10.0,2890,90.0,90.0,180.0,172.0,90,10.0,Match
2630.0,90.0,90.0,180.0,172.0,90.0,10.0,2900,90.0,90.0,180.0,172.0,90,10.0,Match
2640.0,90.0,90.0,180.0,172.0,90.0,10.0,2910,90.0,90.0,180.0,172.0,90,10.0,Match
2650.0,90.0,90.0,180.0,172.0,90.0,10.0,2920,90.0,90.0,180.0,172.0,90,10.0,Match
2660.0,90.0,90.0,180.0,172.0,90.0,10.0,2930,90.0,90.0,180.0,172.0,90,10.0,Match
2670.0,90.0,90.0,180.0,172.0,90.0,10.0,2940,90.0,90.0,180.0,172.0,90,10.0,Match
2680.0,90.0,90.0,180.0,172.0,90.0,10.0,2950,90.0,90.0,180.0,172.0,90,10.0,Match
2690.0,90.0,90.0,180.0,172.0,90.0,10.0,2960,90.0,90.0,180.0,172.0,90,10.0,Match
2700.0,90.0,90.0,180.0,172.0,90.0,10.0,2970,90.0,90.0,180.0,172.0,90,10.0,Match
2710.0,90.0,90.0,180.0,172.0,90.0,10.0,2980,90.0,90.0,180.0,172.0,90,10.0,Match
2720.0,90.0,90.0,180.0,172.0,90.0,10.0,2990,90.0,90.0,180.0,172.0,90,10.0,Match
2730.0,90.0,90.0,180.0,172.0,90.0,10.0,3000,90.0,90.0,180.0,172.0,90,10.0,Match
2740.0,90.0,90.0,180.0,172.0,90.0,10.0,3010,90.0,90.0,180.0,172.0,90,10.0,Match
2750.0,90.0,90.0,180.0,172.0,90.0,10.0,3020,90.0,90.0,180.0,172.0,90,10.0,Match
2760.0,90.0,90.0,180.0,172.0,90.0,10.0,3030,90.0,90.0,180.0,172.0,90,10.0,Match
2770.0,90.0,90.0,180.0,172.0,90.0,10.0,3040,90.0,90.0,180.0,172.0,90,10.0,Match
2780.0,90.0,90.0,180.0,172.0,90.0,10.0,3050,90.0,90.0,180.0,172.0,90,10.0,Match
2790.0,90.0,90.0,180.0,172.0,90.0,10.0,3060,90.0,90.0,180.0,172.0,90,10.0,Match
2800.0,90.0,90.0,180.0,172.0,90.0,10.0,3070,90.0,90.0,180.0,172.0,90,10.0,Match
2810.0,90.0,90.0,180.0,172.0,90.0,10.0,3080,90.0,90.0,180.0,172.0,90,10.0,Match
2820.0,90.0,90.0,180.0,172.0,90.0,10.0,3090,90.0,90.0,180.0,172.0,90,10.0,Match
2830.0,90.0,90.0,180.0,172.0,90.0,10.0,3100,90.0,90.0,180.0,172.0,90,10.0,Match
2840.0,90.0,90.0,180.0,172.0,90.0,10.0,3110,90.0,90.0,180.0,172.0,90,10.0,Match
2850.0,90.0,90.0,180.0,172.0,90.0,10.0,3120,90.0,90.0,180.0,172.0,90,10.0,Match
2860.0,90.0,90.0,180.0,172.0,90.0,10.0,3130,90.0,90.0,180.0,172.0,90,10.0,Match
2870.0,90.0,90.0,180.0,172.0,90.0,10.0,3140,90.0,90.0,180.0,172.0,90,10.0,Match
2880.0,90.0,90.0,180.0,172.0,90.0,10.0,3150,90.0,90.0,180.0,172.0,90,10.0,Match
2890.0,90.0,90.0,180.0,172.0,90.0,10.0,3160,90.0,90.0,180.0,172.0,90,10.0,Match
2900.0,90.0,90.0,180.0,172.0,90.0,10.0,3170,90.0,90.0,180.0,172.0,90,10.0,Match
2910.0,90.0,90.0,180.0,172.0,90.0,10.0,3180,90.0,90.0,180.0,172.0,90,10.0,Match
2920.0,90.0,90.0,180.0,172.0,90.0,10.0,3190,90.0,90.0,180.0,172.0,90,10.0,Match
2930.0,90.0,90.0,180.0,172.0,90.0,10.0,3200,90.0,90.0,180.0,172.0,90,10.0,Match
2940.0,90.0,90.0,180.0,172.0,90.0,10.0,3210,90.0,90.0,180.0,172.0,90,10.0,Match
2950.0,90.0,90.0,180.0,172.0,90.0,10.0,3220,90.0,90.0,180.0,172.0,90,10.0,Match
2960.0,90.0,90.0,180.0,172.0,90.0,10.0,3230,90.0,90.0,180.0,172.0,90,10.0,Match
2970.0,90.0,90.0,180.0,172.0,90.0,10.0,3240,90.0,90.0,180.0,172.0,90,10.0,Match
2980.0,90.0,90.0,180.0,172.0,90.0,10.0,3250,90.0,90.0,180.0,172.0,90,10.0,Match
2990.0,90.0,90.0,180.0,172.0,90.0,10.0,3260,90.0,90.0,180.0,172.0,90,10.0,Match
3000.0,90.0,90.0,180.0,172.0,90.0,10.0,3270,90.0,90.0,180.0,172.0,90,10.0,Match
3010.0,90.0,90.0,180.0,172.0,90.0,10.0,3280,90.0,90.0,180.0,172.0,90,10.0,Match
3020.0,90.0,90.0,180.0,172.0,90.0,10.0,3290,90.0,90.0,180.0,172.0,90,10.0,Match
3030.0,90.0,90.0,180.0,172.0,90.0,10.0,3300,90.0,90.0,180.0,172.0,90,10.0,Match
3040.0,90.0,90.0,180.0,172.0,90.0,10.0,3310,90.0,90.0,180.0,172.0,90,10.0,Match
3050.0,90.0,90.0,180.0,172.0,90.0,10.0,3320,90.0,90.0,180.0,172.0,90,10.0,Match
3060.0,90.0,90.0,180.0,172.0,90.0,10.0,3330,90.0,90.0,180.0,172.0,90,10.0,Match
3070.0,90.0,90.0,180.0,172.0,90.0,10.0,3340,90.0,90.0,180.0,172.0,90,10.0,Match
3080.0,90.0,90.0,180.0,172.0,90.0,10.0,3350,90.0,90.0,180.0,172.0,90,10.0,Match
3090.0,90.0,90.0,180.0,172.0,90.0,10.0,3360,90.0,90.0,180.0,172.0,90,10.0,Match
3100.0,90.0,90.0,180.0,172.0,90.0,10.0,3370,90.0,90.0,180.0,172.0,90,10.0,Match
3110.0,90.0,90.0,180.0,172.0,90.0,10.0,3380,90.0,90.0,180.0,172.0,90,10.0,Match
3120.0,90.0,90.0,180.0,172.0,90.0,10.0,3390,90.0,90.0,180.0,172.0,90,10.0,Match
3130.0,90.0,90.0,180.0,172.0,90.0,10.0,3400,90.0,90.0,180.0,172.0,90,10.0,Match
3140.0,90.0,90.0,180.0,172.0,90.0,10.0,3410,90.0,90.0,180.0,172.0,90,10.0,Match
3150.0,90.0,90.0,180.0,172.0,90.0,10.0,3420,90.0,90.0,180.0,172.0,90,10.0,Match
3160.0,90.0,90.0,180.0,172.0,90.0,10.0,3430,90.0,90.0,180.0,172.0,90,10.0,Match
3170.0,90.0,90.0,180.0,172.0,90.0,10.0,3440,90.0,90.0,180.0,172.0,90,10.0,Match
3180.0,90.0,90.0,180.0,172.0,90.0,10.0,3450,90.0,90.0,180.0,172.0,90,10.0,Match
3190.0,90.0,90.0,180.0,172.0,90.0,10.0,3460,90.0,90.0,180.0,172.0,90,10.0,Match
3200.0,90.0,90.0,180.0,172.0,90.0,10.0,3470,90.0,90.0,180.0,172.0,90,10.0,Match
3210.0,90.0,90.0,180.0,172.0,90.0,10.0,3480,90.0,90.0,180.0,172.0,90,10.0,Match
3220.0,90.0,90.0,180.0,172.0,90.0,10.0,3490,90.0,90.0,180.0,172.0,90,10.0,Match
3230.0,90.0,90.0,180.0,172.0,90.0,10.0,3500,90.0,90.0,180.0,172.0,90,10.0,Match
3240.0,90.0,90.0,180.0,172.0,90.0,10.0,3510,90.0,90.0,180.0,172.0,90,10.0,Match
3250.0,90.0,90.0,180.0,172.0,90.0,10.0,3520,90.0,90.0,180.0,172.0,90,10.0,Match
3260.0,90.0,90.0,180.0,172.0,90.0,10.0,3530,90.0,90.0,180.0,172.0,90,10.0,Match
3270.0,90.0,90.0,180.0,172.0,90.0,10.0,3540,90.0,90.0,180.0,172.0,90,10.0,Match
3280.0,90.0,90.0,180.0,172.0,90.0,10.0,3550,90.0,90.0,180.0,172.0,90,10.0,Match
3290.0,90.0,90.0,180.0,172.0,90.0,10.0,3560,90.0,90.0,180.0,172.0,90,10.0,Match
3300.0,90.0,90.0,180.0,172.0,90.0,10.0,3570,90.0,90.0,180.0,172.0,90,10.0,Match
3310.0,90.0,90.0,180.0,172.0,90.0,10.0,3580,90.0,90.0,180.0,172.0,90,10.0,Match
3320.0,90.0,90.0,180.0,172.0,90.0,10.0,3590,90.0,90.0,180.0,172.0,90,10.0,Match
3330.0,90.0,90.0,180.0,172.0,90.0,10.0,3600,90.0,90.0,180.0,172.0,90,10.0,Match
3340.0,90.0,90.0,180.0,172.0,90.0,10.0,3610,90.0,90.0,180.0,172.0,90,10.0,Match
3350.0,90.0,90.0,180.0,172.0,90.0,10.0,3620,90.0,90.0,180.0,172.0,90,10.0,Match
3360.0,90.0,90.0,180.0,172.0,90.0,10.0,3630,90.0,90.0,180.0,172.0,90,10.0,Match
3370.0,90.0,90.0,180.0,172.0,90.0,10.0,3640,90.0,90.0,180.0,172.0,90,10.0,Match
3380.0,90.0,90.0,180.0,172.0,90.0,10.0,3650,90.0,90.0,180.0,172.0,90,10.0,Match
3390.0,90.0,90.0,180.0,172.0,90.0,10.0,3660,90.0,90.0,180.0,172.0,90,10.0,Match
3400.0,90.0,90.0,180.0,172.0,90.0,10.0,3670,90.0,90.0,180.0,172.0,90,10.0,Match
3410.0,90.0,90.0,180.0,172.0,90.0,10.0,3680,90.0,90.0,180.0,172.0,90,10.0,Match
3420.0,90.0,90.0,180.0,172.0,90.0,10.0,3690,90.0,90.0,180.0,172.0,90,10.0,Match
3430.0,90.0,90.0,180.0,172.0,90.0,10.0,3700,90.0,90.0,180.0,172.0,90,10.0,Match
3440.0,90.0,90.0,180.0,172.0,90.0,10.0,3710,90.0,90.0,180.0,172.0,90,10.0,Match
3450.0,90.0,90.0,180.0,172.0,90.0,10.0,3720,90.0,90.0,180.0,172.0,90,10.0,Match
3460.0,90.0,90.0,180.0,172.0,90.0,10.0,3730,90.0,90.0,180.0,172.0,90,10.0,Match
3470.0,90.0,90.0,180.0,172.0,90.0,10.0,3740,90.0,90.0,180.0,172.0,90,10.0,Match
3480.0,90.0,90.0,180.0,172.0,90.0,10.0,3750,90.0,90.0,180.0,172.0,90,10.0,Match
3490.0,90.0,90.0,180.0,172.0,90.0,10.0,3760,90.0,90.0,180.0,172.0,90,10.0,Match
3500.0,90.0,90.0,180.0,172.0,90.0,10.0,3770,90.0,90.0,180.0,172.0,90,10.0,Match
3510.0,90.0,90.0,180.0,172.0,90.0,10.0,3780,90.0,90.0,180.0,172.0,90,10.0,Match
3520.0,90.0,90.0,180.0,172.0,90.0,10.0,3790,90.0,90.0,180.0,172.0,90,10.0,Match
3530.0,90.0,90.0,180.0,172.0,90.0,10.0,3800,90.0,90.0,180.0,172.0,90,10.0,Match
3540.0,90.0,90.0,180.0,172.0,90.0,10.0,3810,90.0,90.0,180.0,172.0,90,10.0,Match
3550.0,90.0,90.0,180.0,172.0,90.0,10.0,3820,90.0,90.0,180.0,172.0,90,10.0,Match
3560.0,90.0,90.0,180.0,172.0,90.0,10.0,3830,90.0,90.0,180.0,172.0,90,10.0,Match
3570.0,90.0,90.0,180.0,172.0,90.0,10.0,3840,90.0,90.0,180.0,172.0,90,10.0,Match
3580.0,90.0,90.0,180.0,172.0,90.0,10.0,3850,90.0,90.0,180.0,172.0,90,10.0,Match
3590.0,90.0,90.0,180.0,172.0,90.0,10.0,3860,90.0,90.0,180.0,172.0,90,10.0,Match
3600.0,90.0,90.0,180.0,172.0,90.0,10.0,3870,90.0,90.0,180.0,172.0,90,10.0,Match
3610.0,90.0,90.0,180.0,172.0,90.0,10.0,3880,90.0,90.0,180.0,172.0,90,10.0,Match
3620.0,90.0,90.0,180.0,172.0,90.0,10.0,3890,90.0,90.0,180.0,172.0,90,10.0,Match
3630.0,90.0,90.0,180.0,172.0,90.0,10.0,3900,90.0,90.0,180.0,172.0,90,10.0,Match
3640.0,90.0,90.0,180.0,172.0,90.0,10.0,3910,90.0,90.0,180.0,172.0,90,10.0,Match
3650.0,90.0,90.0,180.0,172.0,90.0,10.0,3920,90.0,90.0,180.0,172.0,90,10.0,Match
3660.0,90.0,90.0,180.0,172.0,90.0,10.0,3930,90.0,90.0,180.0,172.0,90,10.0,Match
3670.0,90.0,90.0,180.0,172.0,90.0,10.0,3940,90.0,90.0,180.0,172.0,90,10.0,Match
3680.0,90.0,90.0,180.0,172.0,90.0,10.0,3950,90.0,90.0,180.0,172.0,90,10.0,Match
3690.0,90.0,90.0,180.0,172.0,90.0,10.0,3960,90.0,90.0,180.0,172.0,90,10.0,Match
3700.0,90.0,90.0,180.0,172.0,90.0,10.0,3970,90.0,90.0,180.0,172.0,90,10.0,Match
3710.0,90.0,90.0,180.0,172.0,90.0,10.0,3980,90.0,90.0,180.0,172.0,90,10.0,Match
3720.0,90.0,90.0,180.0,172.0,90.0,10.0,3990,90.0,90.0,180.0,172.0,90,10.0,Match
3730.0,90.0,90.0,180.0,172.0,90.0,10.0,4000,90.0,90.0,180.0,172.0,90,10.0,Match
3740.0,90.0,90.0,180.0,172.0,90.0,10.0,4010,90.0,90.0,180.0,172.0,90,10.0,Match
3750.0,90.0,90.0,180.0,172.0,90.0,10.0,4020,90.0,90.0,180.0,172.0,90,10.0,Match
3760.0,90.0,90.0,180.0,172.0,90.0,10.0,4030,90.0,90.0,180.0,172.0,90,10.0,Match
3770.0,90.0,90.0,180.0,172.0,90.0,10.0,4040,90.0,90.0,180.0,172.0,90,10.0,Match
3780.0,90.0,90.0,180.0,172.0,90.0,10.0,4050,90.0,90.0,180.0,172.0,90,10.0,Match
3790.0,90.0,90.0,180.0,172.0,90.0,10.0,4060,90.0,90.0,180.0,172.0,90,10.0,Match
3800.0,90.0,90.0,180.0,172.0,90.0,10.0,4070,90.0,90.0,180.0,172.0,90,10.0,Match
3810.0,90.0,90.0,180.0,172.0,90.0,10.0,4080,90.0,90.0,180.0,172.0,90,10.0,Match
3820.0,90.0,90.0,180.0,172.0,90.0,10.0,4090,90.0,90.0,180.0,172.0,90,10.0,Match
3830.0,90.0,90.0,180.0,172.0,90.0,10.0,4100,90.0,90.0,180.0,172.0,90,10.0,Match
3840.0,90.0,90.0,180.0,172.0,90.0,10.0,4110,90.0,90.0,180.0,172.0,90,10.0,Match
3850.0,90.0,90.0,180.0,172.0,90.0,10.0,4120,90.0,90.0,180.0,172.0,90,10.0,Match
3860.0,90.0,90.0,180.0,172.0,90.0,10.0,4130,90.0,90.0,180.0,172.0,90,10.0,Match
3870.0,90.0,90.0,180.0,172.0,90.0,10.0,4140,90.0,90.0,180.0,172.0,90,10.0,Match
3880.0,90.0,90.0,180.0,172.0,90.0,10.0,4150,90.0,90.0,180.0,172.0,90,10.0,Match
3890.0,90.0,90.0,180.0,172.0,90.0,10.0,4160,90.0,90.0,180.0,172.0,90,10.0,Match
3900.0,90.0,90.0,180.0,172.0,90.0,10.0,4170,90.0,90.0,180.0,172.0,90,10.0,Match
3910.0,90.0,90.0,180.0,172.0,90.0,10.0,4180,90.0,90.0,180.0,172.0,90,10.0,Match
3920.0,90.0,90.0,180.0,172.0,90.0,10.0,4190,90.0,90.0,180.0,172.0,90,10.0,Match
3930.0,90.0,90.0,180.0,172.0,90.0,10.0,4200,90.0,90.0,180.0,172.0,90,10.0,Match
3940.0,90.0,90.0,180.0,172.0,90.0,10.0,4210,90.0,89.7,179.9,171.4,90,10.0,Match
3950.0,90.0,90.0,180.0,172.0,90.0,10.0,4220,90.0,89.4,179.8,170.8,90,10.0,Match
3960.0,90.0,90.0,180.0,172.0,90.0,10.0,4230,90.0,89.1,179.7,170.2,90,10.0,Match
3970.0,90.0,90.0,180.0,172.0,90.0,10.0,4240,90.0,88.8,179.6,169.6,90,10.0,Match
3980.0,90.0,90.0,180.0,172.0,90.0,10.0,4250,90.0,88.5,179.5,169.0,90,10.0,Mismatch
3990.0,90.0,90.0,180.0,172.0,90.0,10.0,4260,90.0,88.2,179.4,168.4,90,10.0,Mismatch
4000.0,90.0,90.0,180.0,172.0,90.0,10.0,4270,90.0,87.9,179.3,167.8,90,10.0,Mismatch
4010.0,90.0,89.2,179.8,170.0,90.0,10.0,4280,90.0,87.6,179.2,167.2,90,10.0,Mismatch
4020.0,90.0,88.4,179.60000000000002,168.0,90.0,10.0,4290,90.0,87.3,179.1,166.6,90,10.0,Match
4030.0,90.0,87.60000000000001,179.40000000000003,166.0,90.0,10.0,4300,90.0,87.0,179.0,166.0,90,10.0,Match
4040.0,90.0,86.80000000000001,179.20000000000005,164.0,90.0,10.0,4310,90.0,86.2,178.7,164.0,90,10.0,Match
4050.0,90.0,86.00000000000001,179.00000000000006,162.0,90.0,10.0,4320,90.0,85.4,178.4,162.0,90,10.0,Match
4060.0,90.0,85.20000000000002,178.80000000000007,160.0,90.0,10.0,4330,90.0,84.6,178.1,160.0,90,10.0,Match
4070.0,90.0,84.40000000000002,178.60000000000008,158.0,90.0,10.0,4340,90.0,83.8,177.8,158.0,90,10.0,Match
4080.0,90.0,83.60000000000002,178.4000000000001,156.0,90.0,10.0,4350,90.0,83.0,177.5,156.0,90,10.0,Match
4090.0,90.0,82.80000000000003,178.2000000000001,154.0,90.0,10.0,4360,90.0,82.2,177.2,154.0,90,10.0,Match
4100.0,90.0,82.0,178.0,152.0,90.0,10.0,4370,90.0,81.4,176.9,152.0,90,10.0,Match
4110.0,90.0,81.2,177.7,150.0,90.0,10.0,4380,90.0,80.6,176.6,150.0,90,10.0,Match
4120.0,90.0,80.4,177.39999999999998,148.0,90.0,10.0,4390,90.0,79.8,176.3,148.0,90,10.0,Match
4130.0,90.0,79.60000000000001,177.09999999999997,146.0,90.0,10.0,4400,90.0,79.0,176.0,146.0,90,10.0,Match
4140.0,90.0,78.80000000000001,176.79999999999995,144.0,90.0,10.0,4410,90.0,78.2,175.8,144.0,90,10.0,Match
4150.0,90.0,78.00000000000001,176.49999999999994,142.0,90.0,10.0,4420,90.0,77.4,175.6,142.0,90,10.0,Match
4160.0,90.0,77.20000000000002,176.19999999999993,140.0,90.0,10.0,4430,90.0,76.6,175.4,140.0,90,10.0,Match
4170.0,90.0,76.40000000000002,175.89999999999992,138.0,90.0,10.0,4440,90.0,75.8,175.2,138.0,90,10.0,Match
4180.0,90.0,75.60000000000002,175.5999999999999,136.0,90.0,10.0,4450,90.0,75.0,175.0,136.0,90,10.0,Match
4190.0,90.0,74.80000000000003,175.2999999999999,134.0,90.0,10.0,4460,90.0,74.2,174.8,134.0,90,10.0,Match
4200.0,90.0,74.0,175.0,132.0,90.0,10.0,4470,90.0,73.4,174.6,132.0,90,10.0,Match
4210.0,90.0,73.2,174.8,130.0,90.0,10.0,4480,90.0,72.6,174.4,130.0,90,10.0,Match
4220.0,90.0,72.4,174.60000000000002,128.0,90.0,10.0,4490,90.0,71.8,174.2,128.0,90,10.0,Match
4230.0,90.0,71.60000000000001,174.40000000000003,126.0,90.0,10.0,4500,90.0,71.0,174.0,126.0,90,10.0,Match
4240.0,90.0,70.80000000000001,174.20000000000005,124.0,90.0,10.0,4510,90.0,70.2,173.8,124.0,90,10.0,Match
4250.0,90.0,70.00000000000001,174.00000000000006,122.0,90.0,10.0,4520,90.0,69.4,173.6,122.0,90,10.0,Match
4260.0,90.0,69.20000000000002,173.80000000000007,120.0,90.0,10.0,4530,90.0,68.6,173.4,120.0,90,10.0,Match
4270.0,90.0,68.40000000000002,173.60000000000008,118.0,90.0,10.0,4540,90.0,67.8,173.2,118.0,90,10.0,Match
4280.0,90.0,67.60000000000002,173.4000000000001,116.0,90.0,10.0,4550,90.0,67.8,173.0,116.0,90,10.0,Match
4290.0,90.0,66.80000000000003,173.2000000000001,114.0,90.0,10.0,4560,90.0,67.8,172.8,114.0,90,10.0,Match
4300.0,90.0,66.0,173.0,112.0,90.0,10.0,4570,90.0,67.8,172.6,112.0,90,10.0,Match
4310.0,90.0,65.1,172.8,110.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4320.0,90.0,64.19999999999999,172.60000000000002,108.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4330.0,90.0,63.29999999999999,172.40000000000003,106.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4340.0,90.0,62.39999999999999,172.20000000000005,104.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4350.0,90.0,61.49999999999999,172.00000000000006,102.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4360.0,90.0,60.6,171.80000000000007,100.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4370.0,90.0,59.7,171.60000000000008,98.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4380.0,90.0,58.8,171.4000000000001,96.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4390.0,90.0,57.9,171.2000000000001,94.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4400.0,90.0,57.0,171.0,92.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4410.0,90.0,56.8,170.9,91.4,90.0,10.0,-,-,-,-,-,-,-,Deletion
4420.0,90.0,56.6,170.8,90.8,90.0,10.0,-,-,-,-,-,-,-,Deletion
4430.0,90.0,56.39999999999999,170.70000000000002,90.20000000000002,90.0,10.0,-,-,-,-,-,-,-,Deletion
4440.0,90.0,56.19999999999999,170.60000000000002,89.60000000000002,90.0,10.0,-,-,-,-,-,-,-,Deletion
4450.0,90.0,55.99999999999999,170.50000000000003,89.00000000000003,90.0,10.0,-,-,-,-,-,-,-,Deletion
4460.0,90.0,55.79999999999998,170.40000000000003,88.40000000000003,90.0,10.0,-,-,-,-,-,-,-,Deletion
4470.0,90.0,55.59999999999998,170.30000000000004,87.80000000000004,90.0,10.0,-,-,-,-,-,-,-,Deletion
4480.0,90.0,55.39999999999998,170.20000000000005,87.20000000000005,90.0,10.0,-,-,-,-,-,-,-,Deletion
4490.0,90.0,55.19999999999997,170.10000000000005,86.60000000000005,90.0,10.0,-,-,-,-,-,-,-,Deletion
4500.0,90.0,55.0,170.0,86.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
4510.0,90.0,55.0,170.0,86.0,90.0,10.0,-,-,-,-,-,-,-,Deletion
